,year,month,state_name,population,date,consumption,scaled_consumption
531,2019,11,Tennessee,6910840,November 2019,964967.2307692308,0.1396309610364631
580,2019,12,Tennessee,6910840,December 2019,1011434.8461538461,0.1463548347456816
629,2020,1,Tennessee,6910840,January 2020,1093775.923076923,0.1582696058766985
678,2020,2,Tennessee,6910840,February 2020,1064201.6923076923,0.15399020847070577
727,2020,3,Tennessee,6910840,March 2020,1015369.6153846154,0.14692419668008744
776,2020,4,Tennessee,6910840,April 2020,747661.7692307692,0.10818681509494783
825,2020,5,Tennessee,6910840,May 2020,756614.8461538461,0.10948232720680064
874,2020,6,Tennessee,6910840,June 2020,1135835.4615384615,0.16435562992899003
923,2020,7,Tennessee,6910840,July 2020,1373145.076923077,0.19869438113501064
972,2020,8,Tennessee,6910840,August 2020,1247536.7692307692,0.18051883262103727
1021,2020,9,Tennessee,6910840,September 2020,1088659.3846153845,0.15752924168630505
1070,2020,10,Tennessee,6910840,October 2020,945302.0769230769,0.1367854091431833
1119,2020,11,Tennessee,6910840,November 2020,829550.2307692308,0.12003609268471427
1168,2020,12,Tennessee,6910840,December 2020,1097118.076923077,0.15875321624043923
1217,2021,1,Tennessee,6910840,January 2021,1117166.923076923,0.16165428849125765
1266,2021,2,Tennessee,6910840,February 2021,1117171.6153846155,0.16165496746916663
1315,2021,3,Tennessee,6910840,March 2021,1059170.4615384615,0.15326218832131283
1364,2021,4,Tennessee,6910840,April 2021,895818.0,0.12962505281557668
1413,2021,5,Tennessee,6910840,May 2021,988010.8461538461,0.14296537702418896
1462,2021,6,Tennessee,6910840,June 2021,1184156.1538461538,0.17134764425831792
1511,2021,7,Tennessee,6910840,July 2021,1263014.076923077,0.18275840229596937
1560,2021,8,Tennessee,6910840,August 2021,1284272.2307692308,0.18583446162394596
1609,2021,9,Tennessee,6910840,September 2021,1045317.0769230769,0.15125760065680538
21,2019,1,Massachusetts,7029917,January 2019,382016.4166666667,0.05434152589094106
70,2019,2,Massachusetts,7029917,February 2019,341046.9166666667,0.048513647695508595
119,2019,3,Massachusetts,7029917,March 2019,350276.8333333333,0.049826595866399745
168,2019,4,Massachusetts,7029917,April 2019,297690.6666666667,0.042346256245509965
217,2019,5,Massachusetts,7029917,May 2019,246569.75,0.035074347250472517
266,2019,6,Massachusetts,7029917,June 2019,251390.0909090909,0.03576003684098844
315,2019,7,Massachusetts,7029917,July 2019,498270.9090909091,0.07087863328840285
364,2019,8,Massachusetts,7029917,August 2019,369186.63636363635,0.05251650003316346
413,2019,9,Massachusetts,7029917,September 2019,237323.72727272726,0.0337591080055038
462,2019,10,Massachusetts,7029917,October 2019,247021.72727272726,0.035138640651479564
511,2019,11,Massachusetts,7029917,November 2019,230015.45454545456,0.032719512128728485
560,2019,12,Massachusetts,7029917,December 2019,314070.1818181818,0.044676229010695546
609,2020,1,Massachusetts,7029917,January 2020,319299.2727272727,0.045420062957681105
658,2020,2,Massachusetts,7029917,February 2020,273403.1818181818,0.03889138119528037
707,2020,3,Massachusetts,7029917,March 2020,160932.45454545456,0.022892511326300803
756,2020,4,Massachusetts,7029917,April 2020,178313.27272727274,0.02536491863663152
805,2020,5,Massachusetts,7029917,May 2020,152520.0909090909,0.021695859411866584
854,2020,6,Massachusetts,7029917,June 2020,265933.36363636365,0.0378288056084252
903,2020,7,Massachusetts,7029917,July 2020,505463.0,0.07190170239563283
952,2020,8,Massachusetts,7029917,August 2020,406576.0,0.057835106730278606
1001,2020,9,Massachusetts,7029917,September 2020,256141.45454545456,0.03643591447032085
1050,2020,10,Massachusetts,7029917,October 2020,298339.9090909091,0.042438610454562854
1099,2020,11,Massachusetts,7029917,November 2020,209984.81818181818,0.029870170328016414
1148,2020,12,Massachusetts,7029917,December 2020,284755.0909090909,0.040506181070002804
1197,2021,1,Massachusetts,7029917,January 2021,368338.0,0.052395782197713
1246,2021,2,Massachusetts,7029917,February 2021,330867.0909090909,0.047065575725729177
1295,2021,3,Massachusetts,7029917,March 2021,244194.18181818182,0.03473642460048701
1344,2021,4,Massachusetts,7029917,April 2021,193292.9090909091,0.02749575977794746
1393,2021,5,Massachusetts,7029917,May 2021,210815.9090909091,0.029988392336767148
1442,2021,6,Massachusetts,7029917,June 2021,368571.8181818182,0.0524290426447166
1491,2021,7,Massachusetts,7029917,July 2021,365495.54545454547,0.05199144534061291
1540,2021,8,Massachusetts,7029917,August 2021,406575.2727272727,0.05783500327632214
1589,2021,9,Massachusetts,7029917,September 2021,270952.1818181818,0.03854272843024773
2,2019,1,Arizona,7151502,January 2019,1505805.3333333333,0.21055791263616136
51,2019,2,Arizona,7151502,February 2019,1403476.3333333333,0.19624917022093166
100,2019,3,Arizona,7151502,March 2019,1451926.75,0.20302402907808736
149,2019,4,Arizona,7151502,April 2019,1283237.0,0.17943601218317495
198,2019,5,Arizona,7151502,May 2019,1403664.8333333333,0.19627552832025122
247,2019,6,Arizona,7151502,June 2019,1702038.9166666667,0.23799740483421059
296,2019,7,Arizona,7151502,July 2019,2024949.9166666667,0.28315029719164825
345,2019,8,Arizona,7151502,August 2019,2059560.4166666667,0.2879899099051733
394,2019,9,Arizona,7151502,September 2019,1810525.0,0.2531670969259325
443,2019,10,Arizona,7151502,October 2019,1524679.5833333333,0.2131971134641832
492,2019,11,Arizona,7151502,November 2019,1256947.3333333333,0.17575990796525448
541,2019,12,Arizona,7151502,December 2019,1498519.5833333333,0.20953914063553827
590,2020,1,Arizona,7151502,January 2020,1425115.25,0.19927495650564037
639,2020,2,Arizona,7151502,February 2020,1256383.9166666667,0.17568112498139088
688,2020,3,Arizona,7151502,March 2020,1189238.0833333333,0.16629207169813184
737,2020,4,Arizona,7151502,April 2020,1180977.5,0.16513698800615592
786,2020,5,Arizona,7151502,May 2020,1558881.1666666667,0.21797954704713313
835,2020,6,Arizona,7151502,June 2020,1659037.5,0.23198448381892364
884,2020,7,Arizona,7151502,July 2020,1902975.0,0.26609445120759245
933,2020,8,Arizona,7151502,August 2020,1955411.75,0.2734267221067686
982,2020,9,Arizona,7151502,September 2020,1739460.75,0.24323012844015146
1031,2020,10,Arizona,7151502,October 2020,1597811.8333333333,0.22342325197326846
1080,2020,11,Arizona,7151502,November 2020,1283183.0,0.1794284613218314
1129,2020,12,Arizona,7151502,December 2020,1469033.75,0.20541611398556556
1178,2021,1,Arizona,7151502,January 2021,1448245.0,0.20250920715676232
1227,2021,2,Arizona,7151502,February 2021,1153138.0833333333,0.16124418105921431
1276,2021,3,Arizona,7151502,March 2021,1330258.8333333333,0.18601111113907726
1325,2021,4,Arizona,7151502,April 2021,1340730.5,0.187475372306405
1374,2021,5,Arizona,7151502,May 2021,1475257.4166666667,0.20628637406053535
1423,2021,6,Arizona,7151502,June 2021,1777256.5833333333,0.24851514875243455
1472,2021,7,Arizona,7151502,July 2021,1952209.0833333333,0.2729788907747398
1521,2021,8,Arizona,7151502,August 2021,1916291.3333333333,0.2679564842928567
1570,2021,9,Arizona,7151502,September 2021,1685790.5,0.23572537629158183
46,2019,1,Washington,7705281,January 2019,1452584.5384615385,0.1885180486554012
95,2019,2,Washington,7705281,February 2019,1226196.3076923077,0.15913713045537312
144,2019,3,Washington,7705281,March 2019,1264998.4615384615,0.16417291744953383
193,2019,4,Washington,7705281,April 2019,1284793.3846153845,0.16674192474166544
242,2019,5,Washington,7705281,May 2019,1504531.5384615385,0.19525978850888612
291,2019,6,Washington,7705281,June 2019,1425143.923076923,0.18495677485051135
340,2019,7,Washington,7705281,July 2019,1528018.076923077,0.19830789778115515
389,2019,8,Washington,7705281,August 2019,1533264.3076923077,0.19898875948746161
438,2019,9,Washington,7705281,September 2019,1217746.3076923077,0.1580404799892837
487,2019,10,Washington,7705281,October 2019,1183939.5384615385,0.15365299960657353
536,2019,11,Washington,7705281,November 2019,1339727.3846153845,0.17387132080132892
585,2019,12,Washington,7705281,December 2019,1418073.076923077,0.18403911251556912
634,2020,1,Washington,7705281,January 2020,1586419.4615384615,0.2058872949005314
683,2020,2,Washington,7705281,February 2020,1581706.0,0.20527557658182746
732,2020,3,Washington,7705281,March 2020,1436028.0,0.18636932254644575
781,2020,4,Washington,7705281,April 2020,1250443.923076923,0.1622840131433134
830,2020,5,Washington,7705281,May 2020,1641544.2307692308,0.21304144920467283
879,2020,6,Washington,7705281,June 2020,1591851.3846153845,0.20659225596255146
928,2020,7,Washington,7705281,July 2020,1671692.1538461538,0.21695408043472442
977,2020,8,Washington,7705281,August 2020,1520649.6923076923,0.19735162057135777
1026,2020,9,Washington,7705281,September 2020,1314946.6153846155,0.17065524480997066
1075,2020,10,Washington,7705281,October 2020,1326591.076923077,0.17216647607310842
1124,2020,11,Washington,7705281,November 2020,1403659.3076923077,0.18216847739781428
1173,2020,12,Washington,7705281,December 2020,1538232.4615384615,0.19963353205917622
1222,2021,1,Washington,7705281,January 2021,1669521.7692307692,0.21667240548797237
1271,2021,2,Washington,7705281,February 2021,1445995.2307692308,0.18766288092143957
1320,2021,3,Washington,7705281,March 2021,1353174.4615384615,0.17561649750845706
1369,2021,4,Washington,7705281,April 2021,1172200.5384615385,0.15212949903599082
1418,2021,5,Washington,7705281,May 2021,1286594.5384615385,0.16697568050555697
1467,2021,6,Washington,7705281,June 2021,1514016.6153846155,0.19649077241759458
1516,2021,7,Washington,7705281,July 2021,1500606.076923077,0.194750337712937
1565,2021,8,Washington,7705281,August 2021,1436123.7692307692,0.18638175158450018
1614,2021,9,Washington,7705281,September 2021,1142888.1538461538,0.1483253049234874
45,2019,1,Virginia,8631393,January 2019,1618783.9090909092,0.1875460784940402
94,2019,2,Virginia,8631393,February 2019,1496943.0909090908,0.17343006985188728
143,2019,3,Virginia,8631393,March 2019,1378406.5454545454,0.1596968815409686
192,2019,4,Virginia,8631393,April 2019,1188595.2727272727,0.13770607742310803
241,2019,5,Virginia,8631393,May 2019,1248650.9090909092,0.1446638925015822
290,2019,6,Virginia,8631393,June 2019,1640156.1818181819,0.1900221878227746
339,2019,7,Virginia,8631393,July 2019,1880399.5454545454,0.21785586005115806
388,2019,8,Virginia,8631393,August 2019,1812635.1818181819,0.21000494147563226
437,2019,9,Virginia,8631393,September 2019,1447519.6363636365,0.16770405847163217
486,2019,10,Virginia,8631393,October 2019,1134815.6363636365,0.13147537556957914
535,2019,11,Virginia,8631393,November 2019,1181376.0,0.13686968024744095
584,2019,12,Virginia,8631393,December 2019,1576743.6363636365,0.18267545416639427
633,2020,1,Virginia,8631393,January 2020,1750874.4545454546,0.2028495811215472
682,2020,2,Virginia,8631393,February 2020,1579872.5454545454,0.18303795754109972
731,2020,3,Virginia,8631393,March 2020,1640527.0909090908,0.19006515992367523
780,2020,4,Virginia,8631393,April 2020,1446724.5454545454,0.16761194229651522
829,2020,5,Virginia,8631393,May 2020,1398380.2727272727,0.16201096077160115
878,2020,6,Virginia,8631393,June 2020,1559369.4545454546,0.18066254827528472
927,2020,7,Virginia,8631393,July 2020,1988727.6363636365,0.23040633607618566
976,2020,8,Virginia,8631393,August 2020,1830243.4545454546,0.2120449682392465
1025,2020,9,Virginia,8631393,September 2020,1398543.6363636365,0.16202988745427724
1074,2020,10,Virginia,8631393,October 2020,1274052.8181818181,0.1476068600029935
1123,2020,11,Virginia,8631393,November 2020,1261590.0909090908,0.1461629763479766
1172,2020,12,Virginia,8631393,December 2020,1608581.8181818181,0.1863641034745861
1221,2021,1,Virginia,8631393,January 2021,1346870.5,0.15604323658996874
1270,2021,2,Virginia,8631393,February 2021,1320322.5,0.15296748740324997
1319,2021,3,Virginia,8631393,March 2021,1321292.4166666667,0.15307985821832776
1368,2021,4,Virginia,8631393,April 2021,1143221.3333333333,0.13244922729544736
1417,2021,5,Virginia,8631393,May 2021,1026940.3333333334,0.11897735780694187
1466,2021,6,Virginia,8631393,June 2021,1442390.75,0.16710984542124313
1515,2021,7,Virginia,8631393,July 2021,1619079.3333333333,0.18758030521068073
1564,2021,8,Virginia,8631393,August 2021,1612218.6666666667,0.18678545475413608
1613,2021,9,Virginia,8631393,September 2021,1263524.9166666667,0.14638713781966212
30,2019,1,New Jersey,9288994,January 2019,987703.6666666666,0.10633053123585468
79,2019,2,New Jersey,9288994,February 2019,927272.4166666666,0.09982484827384608
128,2019,3,New Jersey,9288994,March 2019,907074.25,0.09765042909921139
177,2019,4,New Jersey,9288994,April 2019,893672.75,0.09620770020951677
226,2019,5,New Jersey,9288994,May 2019,812356.5833333334,0.08745366649319973
275,2019,6,New Jersey,9288994,June 2019,962731.75,0.10364219742202439
324,2019,7,New Jersey,9288994,July 2019,1255477.3333333333,0.13515751364823073
373,2019,8,New Jersey,9288994,August 2019,1167292.0833333333,0.1256639936825595
422,2019,9,New Jersey,9288994,September 2019,1018951.5833333334,0.1096945033373187
471,2019,10,New Jersey,9288994,October 2019,953439.8333333334,0.10264188278443644
520,2019,11,New Jersey,9288994,November 2019,918362.25,0.09886563065925115
569,2019,12,New Jersey,9288994,December 2019,1032127.9166666666,0.11111299207068781
618,2020,1,New Jersey,9288994,January 2020,909166.0,0.09787561494818492
667,2020,2,New Jersey,9288994,February 2020,806232.9166666666,0.08679442754152566
716,2020,3,New Jersey,9288994,March 2020,739025.3333333334,0.0795592432650224
765,2020,4,New Jersey,9288994,April 2020,713329.6666666666,0.07679299466300298
814,2020,5,New Jersey,9288994,May 2020,692510.3333333334,0.07455170423549992
863,2020,6,New Jersey,9288994,June 2020,948931.1666666666,0.10215650550174396
912,2020,7,New Jersey,9288994,July 2020,1207004.4166666667,0.12993919650143673
961,2020,8,New Jersey,9288994,August 2020,1112788.4166666667,0.11979644046133163
1010,2020,9,New Jersey,9288994,September 2020,875174.9166666666,0.09421632920278199
1059,2020,10,New Jersey,9288994,October 2020,792941.3333333334,0.08536353165190261
1108,2020,11,New Jersey,9288994,November 2020,714720.4166666666,0.07694271485875291
1157,2020,12,New Jersey,9288994,December 2020,672584.5833333334,0.07240661188211914
1206,2021,1,New Jersey,9288994,January 2021,765657.6666666666,0.08242632804657497
1255,2021,2,New Jersey,9288994,February 2021,756963.4166666666,0.0814903547861767
1304,2021,3,New Jersey,9288994,March 2021,750685.75,0.08081453707473597
1353,2021,4,New Jersey,9288994,April 2021,725300.0833333334,0.0780816613008183
1402,2021,5,New Jersey,9288994,May 2021,720043.25,0.07751574067116418
1451,2021,6,New Jersey,9288994,June 2021,929541.9166666666,0.100069169671836
1500,2021,7,New Jersey,9288994,July 2021,1049502.3333333333,0.11298342246031522
1549,2021,8,New Jersey,9288994,August 2021,1105442.3333333333,0.11900560311841446
1598,2021,9,New Jersey,9288994,September 2021,909308.5833333334,0.09789096465487365
22,2019,1,Michigan,10077331,January 2019,1623629.6153846155,0.16111702745346118
71,2019,2,Michigan,10077331,February 2019,1492402.5384615385,0.1480950202450965
120,2019,3,Michigan,10077331,March 2019,1473451.2307692308,0.14621443225088376
169,2019,4,Michigan,10077331,April 2019,1320134.1538461538,0.131000376374077
218,2019,5,Michigan,10077331,May 2019,1405417.5384615385,0.13946327042959475
267,2019,6,Michigan,10077331,June 2019,1504425.5384615385,0.14928809408577912
316,2019,7,Michigan,10077331,July 2019,1738208.923076923,0.17248703283408306
365,2019,8,Michigan,10077331,August 2019,1667477.076923077,0.1654681261261615
414,2019,9,Michigan,10077331,September 2019,1470974.8461538462,0.1459686941069859
463,2019,10,Michigan,10077331,October 2019,1359925.6153846155,0.13494898752304707
512,2019,11,Michigan,10077331,November 2019,1327785.4615384615,0.13175963571489926
561,2019,12,Michigan,10077331,December 2019,1570220.6153846155,0.15581711222789205
610,2020,1,Michigan,10077331,January 2020,1648357.2307692308,0.1635708136181327
659,2020,2,Michigan,10077331,February 2020,1410212.2307692308,0.1399390603294891
708,2020,3,Michigan,10077331,March 2020,1362258.7692307692,0.13518051250184887
757,2020,4,Michigan,10077331,April 2020,1007276.6153846154,0.09995470183371126
806,2020,5,Michigan,10077331,May 2020,1058412.923076923,0.10502909183760294
855,2020,6,Michigan,10077331,June 2020,1311601.3076923077,0.1301536396583885
904,2020,7,Michigan,10077331,July 2020,1505442.5384615385,0.14938901366458426
953,2020,8,Michigan,10077331,August 2020,1510875.7692307692,0.14992816741166579
1002,2020,9,Michigan,10077331,September 2020,1242483.923076923,0.12329494020558847
1051,2020,10,Michigan,10077331,October 2020,1264308.923076923,0.12546069222861916
1100,2020,11,Michigan,10077331,November 2020,1460286.3076923077,0.14490804238665056
1149,2020,12,Michigan,10077331,December 2020,1622286.7692307692,0.1609837733057264
1198,2021,1,Michigan,10077331,January 2021,1613269.1538461538,0.16008893166714022
1247,2021,2,Michigan,10077331,February 2021,1560937.8461538462,0.1548959586773369
1296,2021,3,Michigan,10077331,March 2021,1461148.923076923,0.14499364197493592
1345,2021,4,Michigan,10077331,April 2021,1230325.923076923,0.12208846996063968
1394,2021,5,Michigan,10077331,May 2021,1180375.0,0.11713170878281164
1443,2021,6,Michigan,10077331,June 2021,1541856.923076923,0.1530025086083729
1492,2021,7,Michigan,10077331,July 2021,1600052.923076923,0.15877745040595798
1541,2021,8,Michigan,10077331,August 2021,1690611.1538461538,0.1677637812875407
1590,2021,9,Michigan,10077331,September 2021,1430819.6153846155,0.14198398518264563
33,2019,1,North Carolina,10439388,January 2019,1960930.9166666667,0.18783964315404952
82,2019,2,North Carolina,10439388,February 2019,1529587.25,0.14652077784636416
131,2019,3,North Carolina,10439388,March 2019,1626926.0,0.1558449594937941
180,2019,4,North Carolina,10439388,April 2019,1355485.1666666667,0.12984335544063183
229,2019,5,North Carolina,10439388,May 2019,1854547.9166666667,0.17764910324883668
278,2019,6,North Carolina,10439388,June 2019,1925595.0833333333,0.1844547863661484
327,2019,7,North Carolina,10439388,July 2019,2273958.4166666665,0.21782487792068525
376,2019,8,North Carolina,10439388,August 2019,2215673.3333333335,0.2122416882420055
425,2019,9,North Carolina,10439388,September 2019,1995762.1666666667,0.19117616537163545
474,2019,10,North Carolina,10439388,October 2019,1622403.4166666667,0.15541173646066864
523,2019,11,North Carolina,10439388,November 2019,1743386.5,0.167000833765351
572,2019,12,North Carolina,10439388,December 2019,1758053.8333333333,0.1684058331133332
621,2020,1,North Carolina,10439388,January 2020,1819508.3333333333,0.174292624561261
670,2020,2,North Carolina,10439388,February 2020,1711104.1666666667,0.16390847496679564
719,2020,3,North Carolina,10439388,March 2020,1557467.9166666667,0.14919149634697615
768,2020,4,North Carolina,10439388,April 2020,1338193.9166666667,0.12818700834442276
817,2020,5,North Carolina,10439388,May 2020,1525999.8333333333,0.14617713541572872
866,2020,6,North Carolina,10439388,June 2020,1857738.5833333333,0.17795474057802366
915,2020,7,North Carolina,10439388,July 2020,2253962.4166666665,0.21590943996589326
964,2020,8,North Carolina,10439388,August 2020,2111245.75,0.20223845976411645
1013,2020,9,North Carolina,10439388,September 2020,1640204.0,0.15711687313470865
1062,2020,10,North Carolina,10439388,October 2020,1439845.0,0.13792427295546444
1111,2020,11,North Carolina,10439388,November 2020,1565835.1666666667,0.1499930040598804
1160,2020,12,North Carolina,10439388,December 2020,1906135.6666666667,0.18259074829546204
1209,2021,1,North Carolina,10439388,January 2021,1965638.9166666667,0.18829062744546585
1258,2021,2,North Carolina,10439388,February 2021,1809564.0833333333,0.17334005435312236
1307,2021,3,North Carolina,10439388,March 2021,1610395.0,0.15426143754787158
1356,2021,4,North Carolina,10439388,April 2021,1514159.8333333333,0.14504296931327135
1405,2021,5,North Carolina,10439388,May 2021,1646629.25,0.15773235461695648
1454,2021,6,North Carolina,10439388,June 2021,1957383.8333333333,0.18749986429600407
1503,2021,7,North Carolina,10439388,July 2021,2197173.0,0.21046952177656392
1552,2021,8,North Carolina,10439388,August 2021,2252382.9166666665,0.215758137993019
1601,2021,9,North Carolina,10439388,September 2021,1776064.5,0.17013109389171088
10,2019,1,Georgia,10711908,January 2019,1965753.9090909092,0.18351108962949544
59,2019,2,Georgia,10711908,February 2019,1522785.0,0.1421581477361456
108,2019,3,Georgia,10711908,March 2019,1494712.2727272727,0.13953744493765935
157,2019,4,Georgia,10711908,April 2019,1822547.1818181819,0.17014216158486256
206,2019,5,Georgia,10711908,May 2019,2134895.6363636362,0.19930115497291764
255,2019,6,Georgia,10711908,June 2019,2136908.272727273,0.19948904272957468
304,2019,7,Georgia,10711908,July 2019,2321787.4545454546,0.21674826319881152
353,2019,8,Georgia,10711908,August 2019,2284975.727272727,0.21331173935331849
402,2019,9,Georgia,10711908,September 2019,2143971.090909091,0.20014838541453966
451,2019,10,Georgia,10711908,October 2019,1814720.0,0.16941146245841543
500,2019,11,Georgia,10711908,November 2019,1844428.0909090908,0.1721848330763381
549,2019,12,Georgia,10711908,December 2019,1910982.5454545454,0.1783979609845926
598,2020,1,Georgia,10711908,January 2020,1764274.5454545454,0.16470217494908895
647,2020,2,Georgia,10711908,February 2020,1655613.8181818181,0.15455825593179273
696,2020,3,Georgia,10711908,March 2020,1466248.9090909092,0.13688027465236904
745,2020,4,Georgia,10711908,April 2020,1477748.4545454546,0.13795380379904817
794,2020,5,Georgia,10711908,May 2020,1788950.0909090908,0.16700573706468455
843,2020,6,Georgia,10711908,June 2020,1853554.5454545454,0.17303682457453382
892,2020,7,Georgia,10711908,July 2020,2238361.6363636362,0.20896012515824783
941,2020,8,Georgia,10711908,August 2020,2238869.5454545454,0.2090075405291518
990,2020,9,Georgia,10711908,September 2020,1844053.9090909092,0.1721499016880008
1039,2020,10,Georgia,10711908,October 2020,1700647.2727272727,0.15876231132000693
1088,2020,11,Georgia,10711908,November 2020,1752296.0,0.16358392921223744
1137,2020,12,Georgia,10711908,December 2020,2060472.1818181819,0.19235342404156028
1186,2021,1,Georgia,10711908,January 2021,1892489.4545454546,0.17667155604262608
1235,2021,2,Georgia,10711908,February 2021,1859090.3636363635,0.17355361562443997
1284,2021,3,Georgia,10711908,March 2021,1571007.6363636365,0.14665992616475387
1333,2021,4,Georgia,10711908,April 2021,1726114.6363636365,0.16113979287010646
1382,2021,5,Georgia,10711908,May 2021,1890850.4545454546,0.17651854875391523
1431,2021,6,Georgia,10711908,June 2021,2210421.727272727,0.2063518214750096
1480,2021,7,Georgia,10711908,July 2021,2288710.5454545454,0.21366039975833861
1529,2021,8,Georgia,10711908,August 2021,2402882.0,0.2243187674875475
1578,2021,9,Georgia,10711908,September 2021,1853460.7272727273,0.17302806626725392
34,2019,1,Ohio,11799448,January 2019,1919180.1666666667,0.16264999571731378
83,2019,2,Ohio,11799448,February 2019,1698866.4166666667,0.14397846548979806
132,2019,3,Ohio,11799448,March 2019,1752202.8333333333,0.14849871225614394
181,2019,4,Ohio,11799448,April 2019,1380729.9166666667,0.11701648387845488
230,2019,5,Ohio,11799448,May 2019,1623169.0,0.13756313007184742
279,2019,6,Ohio,11799448,June 2019,1733146.5833333333,0.14688370026575254
328,2019,7,Ohio,11799448,July 2019,1814370.8333333333,0.15376743330139964
377,2019,8,Ohio,11799448,August 2019,1774702.1666666667,0.15040552462002177
426,2019,9,Ohio,11799448,September 2019,1679263.25,0.14231710246106427
475,2019,10,Ohio,11799448,October 2019,1391507.4166666667,0.11792987406416527
524,2019,11,Ohio,11799448,November 2019,1456851.1666666667,0.12346773905581572
573,2019,12,Ohio,11799448,December 2019,1776198.1666666667,0.15053231021202573
622,2020,1,Ohio,11799448,January 2020,1904131.9166666667,0.1613746606338421
671,2020,2,Ohio,11799448,February 2020,1721414.1666666667,0.14588938115297145
720,2020,3,Ohio,11799448,March 2020,1486352.75,0.12596799019750754
769,2020,4,Ohio,11799448,April 2020,1329177.0833333333,0.11264739531318188
818,2020,5,Ohio,11799448,May 2020,1364918.0,0.11567642825325389
867,2020,6,Ohio,11799448,June 2020,1638175.9166666667,0.13883496216659175
916,2020,7,Ohio,11799448,July 2020,1895404.9166666667,0.16063504976390985
965,2020,8,Ohio,11799448,August 2020,1897035.25,0.16077322006927783
1014,2020,9,Ohio,11799448,September 2020,1604555.25,0.13598561983577537
1063,2020,10,Ohio,11799448,October 2020,1512334.5833333333,0.12816994348662186
1112,2020,11,Ohio,11799448,November 2020,1817981.3333333333,0.15407342219172737
1161,2020,12,Ohio,11799448,December 2020,1993974.3333333333,0.1689887809441029
1210,2021,1,Ohio,11799448,January 2021,1828467.5833333333,0.15496212901936882
1259,2021,2,Ohio,11799448,February 2021,1710375.3333333333,0.1449538430385331
1308,2021,3,Ohio,11799448,March 2021,1676445.3333333333,0.14207828479207954
1357,2021,4,Ohio,11799448,April 2021,1357125.6666666667,0.11501603012841505
1406,2021,5,Ohio,11799448,May 2021,1417254.9166666667,0.12011196766718805
1455,2021,6,Ohio,11799448,June 2021,1679005.25,0.14229523703142724
1504,2021,7,Ohio,11799448,July 2021,1974508.9166666667,0.16733909219030133
1553,2021,8,Ohio,11799448,August 2021,2004992.75,0.1699225887516094
1602,2021,9,Ohio,11799448,September 2021,1728728.5,0.14650926890817265
13,2019,1,Illinois,12812508,January 2019,2934754.0833333335,0.22905383421679296
62,2019,2,Illinois,12812508,February 2019,2468850.3333333335,0.19269063740942316
111,2019,3,Illinois,12812508,March 2019,2609679.3333333335,0.20368216225373936
160,2019,4,Illinois,12812508,April 2019,2393570.75,0.1868151614032163
209,2019,5,Illinois,12812508,May 2019,2440647.1666666665,0.19048941601961666
258,2019,6,Illinois,12812508,June 2019,2500564.1666666665,0.1951658618801773
307,2019,7,Illinois,12812508,July 2019,2898259.4166666665,0.2262054717676404
356,2019,8,Illinois,12812508,August 2019,2637555.3333333335,0.20585784870014
405,2019,9,Illinois,12812508,September 2019,2405562.0833333335,0.18775106976193368
454,2019,10,Illinois,12812508,October 2019,2321530.5833333335,0.1811925177594686
503,2019,11,Illinois,12812508,November 2019,2531536.5,0.19758321321633515
552,2019,12,Illinois,12812508,December 2019,2602499.25,0.2031217658556779
601,2020,1,Illinois,12812508,January 2020,2557456.5,0.19960623634342317
650,2020,2,Illinois,12812508,February 2020,2359807.0,0.1841799435364255
699,2020,3,Illinois,12812508,March 2020,2319915.5833333335,0.18106646905768436
748,2020,4,Illinois,12812508,April 2020,2121714.6666666665,0.1655971388791848
797,2020,5,Illinois,12812508,May 2020,2226008.5,0.17373714030071238
846,2020,6,Illinois,12812508,June 2020,2442007.1666666665,0.19059556229480337
895,2020,7,Illinois,12812508,July 2020,2831582.5833333335,0.22100142948853835
944,2020,8,Illinois,12812508,August 2020,2535454.3333333335,0.19788899513922906
993,2020,9,Illinois,12812508,September 2020,2197770.5,0.17153320021341645
1042,2020,10,Illinois,12812508,October 2020,2285904.4166666665,0.1784119406338452
1091,2020,11,Illinois,12812508,November 2020,2356357.1666666665,0.18391068841999292
1140,2020,12,Illinois,12812508,December 2020,2665109.3333333335,0.20800840345491559
1189,2021,1,Illinois,12812508,January 2021,2679529.9166666665,0.20913391169524861
1238,2021,2,Illinois,12812508,February 2021,2490176.5,0.19435511767095093
1287,2021,3,Illinois,12812508,March 2021,2225855.5833333335,0.1737252053488149
1336,2021,4,Illinois,12812508,April 2021,2201372.4166666665,0.17181432524113674
1385,2021,5,Illinois,12812508,May 2021,2490905.9166666665,0.19441204771670514
1434,2021,6,Illinois,12812508,June 2021,2642495.0833333335,0.20624338992282645
1483,2021,7,Illinois,12812508,July 2021,2793199.6666666665,0.2180056915216495
1532,2021,8,Illinois,12812508,August 2021,2902522.9166666665,0.22653823253547756
1581,2021,9,Illinois,12812508,September 2021,2434875.6666666665,0.19003895776429303
37,2019,1,Pennsylvania,13002700,January 2019,3241439.076923077,0.2492896919042258
86,2019,2,Pennsylvania,13002700,February 2019,2806990.6923076925,0.21587752484543152
135,2019,3,Pennsylvania,13002700,March 2019,2939038.230769231,0.22603291860684557
184,2019,4,Pennsylvania,13002700,April 2019,2365875.6923076925,0.18195264770453
233,2019,5,Pennsylvania,13002700,May 2019,2643644.923076923,0.20331507479807448
